stage,family,group,value,n,mae,rmse,bias
test,raw_quarterhour,country_hour,DE:14,90,12.867234985351562,18.802763896711053,-2.3490667487250434
test,raw_quarterhour,country_hour,DE:15,90,14.055921590169273,19.31835471787706,-2.9850704820421003
test,raw_quarterhour,country_hour,DE:16,90,17.832678165011938,22.147824063670743,1.4330743543836797
test,raw_quarterhour,country_hour,DE:17,90,16.961362645043266,21.508601176240607,-0.5101959766811799
test,raw_quarterhour,country_hour,DE:18,90,15.912866846296525,24.913469389792134,-6.399316544002957
test,raw_quarterhour,country_hour,DE:19,90,30.64521252950032,68.1452779845353,-17.20718894619412
test,raw_quarterhour,country_hour,DE:20,90,37.73208498213026,81.48544896029131,-16.72902389102512
test,raw_quarterhour,country_hour,DE:21,90,28.171325343661838,69.5671376113141,-11.599667669508191
test,raw_quarterhour,country_hour,DE:22,90,16.324879057142464,38.15754152290933,-4.823905417548286
test,raw_quarterhour,country_hour,DE:23,90,10.041010521782772,15.582706280410616,-0.6597358178032776
test,raw_quarterhour,country_negative,DE,165,8.561160823244036,12.5672245115618,7.6976807623198535
test,raw_quarterhour,country_train_q95,DE,548,22.213134334313608,54.80221611427413,-12.675226055897067
test,raw_quarterhour,country,FR,2160,13.623897684627108,19.916449195247115,0.24031479459338695
test,raw_quarterhour,country_hour,FR:00,90,8.509305336846245,16.374676414832436,1.66832948642307
test,raw_quarterhour,country_hour,FR:01,90,7.647502097235786,12.776481683169333,0.697953653971355
test,raw_quarterhour,country_hour,FR:02,90,10.04614225938585,14.710966586406705,1.253582117716471
test,raw_quarterhour,country_hour,FR:03,90,11.500498945448134,18.75841971427872,2.6623379804823144
test,raw_quarterhour,country_hour,FR:04,90,11.412781313154435,18.24204657738634,3.185679384443495
test,raw_quarterhour,country_hour,FR:05,90,12.062678170522053,18.904991092102026,3.207137783898247
test,raw_quarterhour,country_hour,FR:06,90,12.049546151055228,17.782211088101775,1.5293520677354606
test,raw_quarterhour,country_hour,FR:07,90,13.361003911336265,18.40450857293942,-0.11775256517198353
test,raw_quarterhour,country_hour,FR:08,90,13.75231901380751,18.900671343360386,0.5579210781521264
test,raw_quarterhour,country_hour,FR:09,90,13.808592092937893,18.435563751635748,1.1996971827612997
test,raw_quarterhour,country_hour,FR:10,90,17.088889128155177,22.4941400791315,2.1439661312103273
test,raw_quarterhour,country_hour,FR:11,90,16.441885821024577,21.8074304948024,1.1045756997002492
test,raw_quarterhour,country_hour,FR:12,90,13.99420603688558,20.081406709012157,-3.3244647416008837
test,raw_quarterhour,country_hour,FR:13,90,12.773717738469443,19.042330719785152,-0.9673090284135604
test,raw_quarterhour,country_hour,FR:14,90,13.45798960876465,18.976939437638322,-3.4391706097920722
test,raw_quarterhour,country_hour,FR:15,90,14.307377797868519,19.979665694533125,-2.6891870413886174
test,raw_quarterhour,country_hour,FR:16,90,19.341153090582953,25.163040966494407,2.15688590198093
test,raw_quarterhour,country_hour,FR:17,90,18.983781480365327,24.199742820467765,0.7650942389170327
test,raw_quarterhour,country_hour,FR:18,90,15.523018151601157,20.5295928449481,-3.8266310585869694
test,raw_quarterhour,country_hour,FR:19,90,19.045496898227267,28.219353313381923,-5.138310321384008
test,raw_quarterhour,country_hour,FR:20,90,18.753912804497606,28.6944528762577,-1.5142113715277787
test,raw_quarterhour,country_hour,FR:21,90,13.738757167392308,19.293207778611325,0.5892390891181094
test,raw_quarterhour,country_hour,FR:22,90,10.644567150539823,14.819405868568714,0.9733979068332246
test,raw_quarterhour,country_hour,FR:23,90,8.72842226494683,10.933373675182954,3.0894421047634535
test,raw_quarterhour,country_negative,FR,147,6.681621262167587,11.579850948110721,5.37043728289961
test,raw_quarterhour,country_train_q95,FR,1119,11.508546320529149,17.43444784242401,-3.512466762293866
test,raw_quarterhour,country,NL,2160,15.395635115393883,33.72798930872073,-2.7217905668505913
test,raw_quarterhour,country_hour,NL:00,90,8.38094834815131,12.430202162336789,-0.12010742780897156
test,raw_quarterhour,country_hour,NL:01,90,7.861765197753907,11.4329794981583,-0.15811150105794067
test,raw_quarterhour,country_hour,NL:02,90,8.362228605482313,11.807982966664017,-0.06647525702582457
test,raw_quarterhour,country_hour,NL:03,90,8.288079011705186,12.111940597903876,0.34391428629557247
test,raw_quarterhour,country_hour,NL:04,90,8.267776585896808,11.803828638670435,1.676288799709746
test,raw_quarterhour,country_hour,NL:05,90,8.61581265174018,12.174044643047072,1.152525627136231
test,raw_quarterhour,country_hour,NL:06,90,9.994474450429282,14.079110568909181,-0.011921193864610302
test,raw_quarterhour,country_hour,NL:07,90,11.500359503851996,16.011801770333403,-1.9113992462158207
test,raw_quarterhour,country_hour,NL:08,90,13.20729057015313,18.44205722664254,-0.09898813501994018
test,raw_quarterhour,country_hour,NL:09,90,15.26024486117893,21.686343867213928,3.568302194383409
test,raw_quarterhour,country_hour,NL:10,90,16.775444566090904,21.47589463546611,3.948137714385987
test,raw_quarterhour,country_hour,NL:11,90,16.842744616614446,21.43653971380695,2.049075138939752
test,raw_quarterhour,country_hour,NL:12,90,15.201068255106605,19.82115762294461,-1.9537296006944442
test,raw_quarterhour,country_hour,NL:13,90,13.361105315314399,18.530143140590134,-1.837241754319932
test,raw_quarterhour,country_hour,NL:14,90,13.852633953094482,19.690090832146897,-3.282482402801513
test,raw_quarterhour,country_hour,NL:15,90,14.647277016957602,20.200386418534517,-3.826959881676568
test,raw_quarterhour,country_hour,NL:16,90,17.68540236706204,21.35506840096434,-0.5075378227233889
test,raw_quarterhour,country_hour,NL:17,90,16.99402688047621,21.59540484704024,-2.4071789919535314
test,raw_quarterhour,country_hour,NL:18,90,14.968210948096385,21.329309056836237,-7.0816739268832745
test,raw_quarterhour,country_hour,NL:19,90,28.78746908738878,59.872557178403646,-15.286294033474395
test,raw_quarterhour,country_hour,NL:20,90,39.480971577962244,89.48052436300684,-17.264968858506947
test,raw_quarterhour,country_hour,NL:21,90,31.738035576714406,84.02787357946221,-13.7470095960829
test,raw_quarterhour,country_hour,NL:22,90,18.64726479254828,48.278450500920584,-6.81700304667155
test,raw_quarterhour,country_hour,NL:23,90,10.774608029683433,19.102390203197736,-1.6821346884833437
test,raw_quarterhour,country_negative,NL,137,8.408808565905494,12.934621022451026,7.784335048703382
test,raw_quarterhour,country_train_q95,NL,744,20.02807464035608,51.83236204009417,-10.275963618473341
test,raw_quarterhour,hour,00,360,8.519903300179376,13.798760661590205,0.13753132650587446
test,raw_quarterhour,hour,01,360,7.850702493243746,11.93903566772406,-0.01658599111768824
test,raw_quarterhour,hour,02,360,8.87872620370653,12.966961125963786,0.26392760149637823
test,raw_quarterhour,hour,03,360,9.236338325712417,14.412548734126183,0.8851410795847575
test,raw_quarterhour,hour,04,360,9.343935875256857,14.278706049489296,1.9856707080205285
test,raw_quarterhour,hour,05,360,9.61102358977,14.591850019367154,1.5501466421551175
test,raw_quarterhour,hour,06,360,10.563448361820644,15.445990109358311,0.07412386608123775
test,raw_quarterhour,hour,07,360,12.119695079379612,16.738774851735016,-1.688684613545735
test,raw_quarterhour,hour,08,360,13.50669621096717,18.567043526674592,-0.22693096722497
test,raw_quarterhour,hour,09,360,14.977954251872168,20.41907894092308,2.2368098503218756
test,raw_quarterhour,hour,10,360,17.298688604301876,22.158124564787137,2.6459287103546996
test,raw_quarterhour,hour,11,360,17.11877752484216,22.212821151753904,1.216817395846049
test,raw_quarterhour,hour,12,360,15.34699093914032,20.772771666892815,-2.9143462386661105
test,raw_quarterhour,hour,13,360,13.640511849562326,19.35661682177828,-1.7948253950013053
test,raw_quarterhour,hour,14,360,14.410492975446914,20.900459362184044,-3.8003631351259015
test,raw_quarterhour,hour,15,360,15.387094867388406,21.19100071086233,-3.956599411646525
test,raw_quarterhour,hour,16,360,18.48098936335246,23.3755114424856,0.254658224635653
test,raw_quarterhour,hour,17,360,17.63509014134937,22.701591618306306,-1.4071502254803971
test,raw_quarterhour,hour,18,360,15.543020973099603,22.587457783375587,-6.131674947950576
test,raw_quarterhour,hour,19,360,27.045506915940177,57.12607701742202,-13.635266958554588
test,raw_quarterhour,hour,20,360,34.38113477049934,79.74492992120055,-13.868991571002539
test,raw_quarterhour,hour,21,360,27.191698048697578,73.53663821786259,-10.550215496275161
test,raw_quarterhour,hour,22,360,16.524290813022187,43.669896173440264,-4.8497185431586365
test,raw_quarterhour,hour,23,360,10.561321917427911,18.424440405826452,-0.5712873927222362
test,raw_quarterhour,negative,actual_lt_zero,522,8.0255502373414,12.41624161588777,7.158920139151971
test,raw_quarterhour,train_q95,actual_gt_train_q95,3403,17.446174704478555,44.28491661709053,-8.286725303241866
test,residual_quarterhour,overall,all,8640,14.399117855166695,30.251214080648275,-1.866683734530889
test,residual_quarterhour,country,BE,2160,16.47982364980868,37.25034620217212,-2.5872492507515314
test,residual_quarterhour,country_hour,BE:00,90,10.889312250020758,18.331452603924262,-0.16024122117373893
test,residual_quarterhour,country_hour,BE:01,90,9.695308167689197,15.763571475028485,-0.6200426787259468
test,residual_quarterhour,country_hour,BE:02,90,9.487525475142279,15.036503953447031,-0.13194034814138716
test,residual_quarterhour,country_hour,BE:03,90,9.331093946795267,14.792886117585235,-0.14749686862039338
test,residual_quarterhour,country_hour,BE:04,90,9.63458719140987,15.58473804497385,0.60612630754599
test,residual_quarterhour,country_hour,BE:05,90,9.980172056911982,16.368755579739034,0.2141375152329003
test,residual_quarterhour,country_hour,BE:06,90,12.327689300340495,20.005255788596227,0.2091419858533434
test,residual_quarterhour,country_hour,BE:07,90,13.57488302606156,19.597943465449205,-1.7369827577529142
test,residual_quarterhour,country_hour,BE:08,90,14.61849841845788,19.418019866152726,-1.9690758267962716
test,residual_quarterhour,country_hour,BE:09,90,15.419075476837351,20.760747720307346,0.5526939684593078
test,residual_quarterhour,country_hour,BE:10,90,15.259680891338975,20.978941566907253,0.6031317683848376
test,residual_quarterhour,country_hour,BE:11,90,16.04196196578663,21.57713273776652,-1.0834535727707615
test,residual_quarterhour,country_hour,BE:12,90,15.886512082926238,21.75056365017936,-3.55093098255194
test,residual_quarterhour,country_hour,BE:13,90,14.306233075286597,19.814504590382853,-1.3898479339315033
test,residual_quarterhour,country_hour,BE:14,90,15.05330003891754,22.262743630810444,-3.1912012279945228
test,residual_quarterhour,country_hour,BE:15,90,14.09459060132961,20.771380191097983,-3.0198405851803893
test,residual_quarterhour,country_hour,BE:16,90,14.83025321531332,20.656697681136837,0.18571415063139465
test,residual_quarterhour,country_hour,BE:17,90,15.027247162659476,21.76577928786318,-0.759037417689332
test,residual_quarterhour,country_hour,BE:18,90,15.424225678996867,23.832872655002234,-4.9291932264672695
test,residual_quarterhour,country_hour,BE:19,90,30.839449807349986,62.86701093882661,-12.678061729025684
test,residual_quarterhour,country_hour,BE:20,90,42.02014934963466,96.46499209937036,-13.222274607238276
test,residual_quarterhour,country_hour,BE:21,90,35.71910272693165,92.71306680427585,-10.296725561766028
test,residual_quarterhour,country_hour,BE:22,90,22.199115562899856,58.759280171668195,-4.309580827501587
test,residual_quarterhour,country_hour,BE:23,90,13.855800126370246,26.39008967407118,-1.2690003408165749
test,residual_quarterhour,country_negative,BE,73,4.675106571150041,6.94707408375881,3.557547286970335
test,residual_quarterhour,country_train_q95,BE,992,20.13475921610145,50.760523738169816,-7.561986116183582
test,residual_quarterhour,country,DE,2160,13.45862791036252,29.33440623913753,-2.795092496379868
test,residual_quarterhour,country_hour,DE:00,90,7.836921558758802,10.784598315054756,-0.7483090228465119
test,residual_quarterhour,country_hour,DE:01,90,7.2221268622821055,10.301794553244248,-0.9082540387661235
test,residual_quarterhour,country_hour,DE:02,90,7.395081813754384,10.827732958214424,-0.8641900540330539
test,residual_quarterhour,country_hour,DE:03,90,7.681882969184387,10.814937774087861,-1.3292319124546468
test,residual_quarterhour,country_hour,DE:04,90,8.018211843816884,10.938290125178234,-0.6151044547828977
test,residual_quarterhour,country_hour,DE:05,90,8.242206339571474,10.914082588169899,-1.1992897054657436
test,residual_quarterhour,country_hour,DE:06,90,9.333744730698127,12.565243128371666,-1.8453105618765449
test,residual_quarterhour,country_hour,DE:07,90,10.582986215687397,13.830970132569732,-3.414524508191174
test,residual_quarterhour,country_hour,DE:08,90,11.549129722859256,15.540850230906768,-2.8815679822224176
test,residual_quarterhour,country_hour,DE:09,90,11.582680412587425,16.313784149477318,0.026855845572147135
test,residual_quarterhour,country_hour,DE:10,90,11.812643338675953,15.883267265509197,0.5003521878094289
test,residual_quarterhour,country_hour,DE:11,90,12.706552645031305,18.206073084984865,0.1960940066798949
test,residual_quarterhour,country_hour,DE:12,90,11.93804454528578,16.214317595625978,-3.1042583194661058
test,residual_quarterhour,country_hour,DE:13,90,10.007390314213382,14.775995061793648,-1.7073493938750792
test,residual_quarterhour,country_hour,DE:14,90,10.625517554298158,16.666040357030674,-2.5557938344225004
test,residual_quarterhour,country_hour,DE:15,90,11.240892199748412,16.73936158914711,-2.881135540041748
test,residual_quarterhour,country_hour,DE:16,90,13.463962174199033,18.559695973905402,1.1291442271861871
test,residual_quarterhour,country_hour,DE:17,90,14.35960916477236,19.255331379550007,-0.5351129393621082
test,residual_quarterhour,country_hour,DE:18,90,15.89373562111293,24.58471449029925,-6.294072155115885
test,residual_quarterhour,country_hour,DE:19,90,30.534207248352217,66.14313880266877,-15.358249779066794
test,residual_quarterhour,country_hour,DE:20,90,36.45748020524977,77.06309009641457,-12.212816406143984
test,residual_quarterhour,country_hour,DE:21,90,27.169318054827826,65.17000842930874,-7.044280372904121
test,residual_quarterhour,country_hour,DE:22,90,16.8809443299939,36.62496600057908,-2.7649039258951724
test,residual_quarterhour,country_hour,DE:23,90,10.471799983739242,15.975308431928246,-0.670911273431869
test,residual_quarterhour,country_negative,DE,165,4.9469891187214605,7.46924337687673,2.878672721152053
test,residual_quarterhour,country_train_q95,DE,548,22.214667225640554,52.258229663908445,-10.722802776682487
test,residual_quarterhour,country,FR,2160,13.151559893302965,19.49140119881143,0.2956712439354499
test,residual_quarterhour,country_hour,FR:00,90,9.044026767153575,17.00158261927757,0.36589187241558363
test,residual_quarterhour,country_hour,FR:01,90,7.984018154430971,13.099264374805404,-0.37333860198758784
test,residual_quarterhour,country_hour,FR:02,90,9.753176111100364,14.090185016680971,0.7186895909442733
test,residual_quarterhour,country_hour,FR:03,90,10.868174801831346,17.104320284300453,1.8397814624529412
test,residual_quarterhour,country_hour,FR:04,90,10.728746539438635,16.86201069851524,1.8099854734217187
test,residual_quarterhour,country_hour,FR:05,90,10.910271704281975,17.601582625822164,1.9988321735999461
test,residual_quarterhour,country_hour,FR:06,90,11.837905164949479,17.004871075322647,0.652541597681857
test,residual_quarterhour,country_hour,FR:07,90,13.485686446264282,17.83760908075252,-0.7063190249937011
test,residual_quarterhour,country_hour,FR:08,90,13.587290468628092,18.70570186500875,-0.4954300653482376
test,residual_quarterhour,country_hour,FR:09,90,12.747638251059536,17.171487109527487,0.5650569094424399
test,residual_quarterhour,country_hour,FR:10,90,15.205296085065207,21.40501720233826,2.1025126940685044
test,residual_quarterhour,country_hour,FR:11,90,14.706596379531824,20.210189387659383,1.2540404929946811
test,residual_quarterhour,country_hour,FR:12,90,13.007310376180758,18.50850700810265,-1.8769477724558616
test,residual_quarterhour,country_hour,FR:13,90,12.49582477361633,19.3521953323314,0.32376777988414257
test,residual_quarterhour,country_hour,FR:14,90,12.667315663146663,18.130821786187294,-1.704725303482119
test,residual_quarterhour,country_hour,FR:15,90,13.23057058742037,18.988357550080654,-0.6474630408356383
test,residual_quarterhour,country_hour,FR:16,90,17.729369013941252,23.756762208630978,3.516845014691098
test,residual_quarterhour,country_hour,FR:17,90,17.676450160685683,23.18826122537322,3.1535625689137357
test,residual_quarterhour,country_hour,FR:18,90,14.987893524049943,20.581877783703455,-0.23423786813348263
test,residual_quarterhour,country_hour,FR:19,90,18.50289452874278,27.702644133627807,-1.9982527330282172
test,residual_quarterhour,country_hour,FR:20,90,20.02834705675791,30.21658196283238,-1.6480595898009682
test,residual_quarterhour,country_hour,FR:21,90,14.44259169065071,21.264242164483083,-0.6925718726691757
test,residual_quarterhour,country_hour,FR:22,90,11.096693616979628,15.997226882418108,-0.7495470633965176
test,residual_quarterhour,country_hour,FR:23,90,8.91334957336388,11.520922273970408,-0.07850483992861462
test,residual_quarterhour,country_negative,FR,147,6.083159072745953,10.07533745769597,2.068104876075181
test,residual_quarterhour,country_train_q95,FR,1119,11.58508801590975,17.755914691071737,-3.1937318750145933
test,residual_quarterhour,country,NL,2160,14.506459967192608,32.1330579175931,-2.380064434927609
test,residual_quarterhour,country_hour,NL:00,90,8.801418424314338,13.56422952409673,-0.1084038577845195
test,residual_quarterhour,country_hour,NL:01,90,8.247799135320218,11.643505573424394,-0.7926023839420291
test,residual_quarterhour,country_hour,NL:02,90,8.39244111652041,11.740939668751663,-0.6872023881823548
test,residual_quarterhour,country_hour,NL:03,90,8.56360831270002,12.069485023500548,-0.7404754347365828
test,residual_quarterhour,country_hour,NL:04,90,8.568233111058833,11.668747273454445,0.009826684935072352
test,residual_quarterhour,country_hour,NL:05,90,8.931152131677635,12.181955030238877,-0.4366915732482838
test,residual_quarterhour,country_hour,NL:06,90,10.623867890913125,15.31134526898193,-0.2434277408976546
test,residual_quarterhour,country_hour,NL:07,90,11.53905917222713,16.241486359957356,-2.265715804329969
test,residual_quarterhour,country_hour,NL:08,90,13.379481619152122,17.62958994894663,-2.106771819458191
test,residual_quarterhour,country_hour,NL:09,90,14.553545573289956,20.295459604948864,1.8603772431223016
test,residual_quarterhour,country_hour,NL:10,90,13.632973403670157,18.302713508413294,2.030373030638019
test,residual_quarterhour,country_hour,NL:11,90,14.608833972153349,20.669705937835175,0.642157460286564
test,residual_quarterhour,country_hour,NL:12,90,13.288779943627262,19.202641940901533,-2.8062623761221164
test,residual_quarterhour,country_hour,NL:13,90,11.231052227567861,16.801548350859903,-1.8873293033979
test,residual_quarterhour,country_hour,NL:14,90,11.975898613090749,17.957706377085657,-3.214420397332473
test,residual_quarterhour,country_hour,NL:15,90,11.968551786726614,17.352826371436112,-2.8439434142158273
test,residual_quarterhour,country_hour,NL:16,90,13.355582865955895,17.699546670421316,1.162347964997413
test,residual_quarterhour,country_hour,NL:17,90,14.224002906460967,19.7947669113674,-0.10410357525310271
test,residual_quarterhour,country_hour,NL:18,90,14.80441183841084,21.96116660799979,-5.814496560429533
test,residual_quarterhour,country_hour,NL:19,90,28.879350353787697,58.84825655263746,-12.787808788214582
test,residual_quarterhour,country_hour,NL:20,90,37.702475524627054,85.14967420084233,-12.42992565212734
test,residual_quarterhour,country_hour,NL:21,90,30.95066194733663,79.37585535987657,-8.260976526300093
test,residual_quarterhour,country_hour,NL:22,90,19.133601328595116,45.83750895811872,-4.138058172428291
test,residual_quarterhour,country_hour,NL:23,90,10.798256013438646,18.242321837200688,-1.1580130538411415
test,residual_quarterhour,country_negative,NL,137,5.245285388896611,9.472928955588449,3.3764352073700925
test,residual_quarterhour,country_train_q95,NL,744,20.15924799066437,49.712231713413715,-8.745552759489563
test,residual_quarterhour,hour,00,360,9.142919750061868,15.210126967989963,-0.1627655573472969
test,residual_quarterhour,hour,01,360,8.287313079930621,12.862533827603675,-0.673559425855422
test,residual_quarterhour,hour,02,360,8.75705612912936,13.035712775544711,-0.24116079985313052
test,residual_quarterhour,hour,03,360,9.111190007627755,13.910630825610268,-0.09435568833967045
test,residual_quarterhour,hour,04,360,9.237444671431055,13.991223307145267,0.45270850277997077
test,residual_quarterhour,hour,05,360,9.515950558110767,14.536755976343537,0.1442471025297048
test,residual_quarterhour,hour,06,360,11.030801771725308,16.444592791223002,-0.3067636798097497
test,residual_quarterhour,hour,07,360,12.295653715060093,17.00985963920194,-2.030885523816939
test,residual_quarterhour,hour,08,360,13.283600057274336,17.883534643998434,-1.863211423456279
test,residual_quarterhour,hour,09,360,13.575734928443568,18.734419188426713,0.7512459916490489
test,residual_quarterhour,hour,10,360,13.977648429687573,19.27147017937887,1.3090924202251975
test,residual_quarterhour,hour,11,360,14.515986240625777,20.203478988782138,0.25220959679759447
test,residual_quarterhour,hour,12,360,13.530161737005013,19.021681073000522,-2.834599862649006
test,residual_quarterhour,hour,13,360,12.010125097671043,17.802697221175826,-1.1651897128300848
test,residual_quarterhour,hour,14,360,12.580507967363276,18.871887638240327,-2.6665351908079034
test,residual_quarterhour,hour,15,360,12.633651293806249,18.529265817769634,-2.348095645068401
test,residual_quarterhour,hour,16,360,14.844791817352375,20.30282724591297,1.4985128393765235
test,residual_quarterhour,hour,17,360,15.321827348644623,21.059707917465108,0.4388271591522982
test,residual_quarterhour,hour,18,360,15.277566665642647,22.794300479762004,-4.317999952536543
test,residual_quarterhour,hour,19,360,27.18897548455817,56.03063819539073,-10.705593257333819
test,residual_quarterhour,hour,20,360,34.05211303406735,76.49791402052388,-9.878269063827641
test,residual_quarterhour,hour,21,360,27.070418604936705,69.99203019607324,-6.573638583409855
test,residual_quarterhour,hour,22,360,17.327588709617128,42.281880387020834,-2.990522497305392
test,residual_quarterhour,hour,23,360,11.009801424228003,18.82260123200054,-0.7941073770045501
test,residual_quarterhour,negative,actual_lt_zero,522,5.307211621179089,8.747699048260225,2.875986573049191
test,residual_quarterhour,train_q95,actual_gt_train_q95,3403,17.66368286126388,42.835184539124946,-6.89334803704898
test,full_quarterhour,overall,all,8640,14.431152721824722,30.286386319904057,-1.8261595388744738
test,full_quarterhour,country,BE,2160,16.47982364980868,37.25034620217212,-2.5872492507515314
test,full_quarterhour,country_hour,BE:00,90,10.889312250020758,18.331452603924262,-0.16024122117373893
test,full_quarterhour,country_hour,BE:01,90,9.695308167689197,15.763571475028485,-0.6200426787259468
test,full_quarterhour,country_hour,BE:02,90,9.487525475142279,15.036503953447031,-0.13194034814138716
test,full_quarterhour,country_hour,BE:03,90,9.331093946795267,14.792886117585235,-0.14749686862039338
test,full_quarterhour,country_hour,BE:04,90,9.63458719140987,15.58473804497385,0.60612630754599
test,full_quarterhour,country_hour,BE:05,90,9.980172056911982,16.368755579739034,0.2141375152329003
test,full_quarterhour,country_hour,BE:06,90,12.327689300340495,20.005255788596227,0.2091419858533434
test,full_quarterhour,country_hour,BE:07,90,13.57488302606156,19.597943465449205,-1.7369827577529142
test,full_quarterhour,country_hour,BE:08,90,14.61849841845788,19.418019866152726,-1.9690758267962716
test,full_quarterhour,country_hour,BE:09,90,15.419075476837351,20.760747720307346,0.5526939684593078
test,full_quarterhour,country_hour,BE:10,90,15.259680891338975,20.978941566907253,0.6031317683848376
test,full_quarterhour,country_hour,BE:11,90,16.04196196578663,21.57713273776652,-1.0834535727707615
test,full_quarterhour,country_hour,BE:12,90,15.886512082926238,21.75056365017936,-3.55093098255194
test,full_quarterhour,country_hour,BE:13,90,14.306233075286597,19.814504590382853,-1.3898479339315033
test,full_quarterhour,country_hour,BE:14,90,15.05330003891754,22.262743630810444,-3.1912012279945228
test,full_quarterhour,country_hour,BE:15,90,14.09459060132961,20.771380191097983,-3.0198405851803893
test,full_quarterhour,country_hour,BE:16,90,14.83025321531332,20.656697681136837,0.18571415063139465
test,full_quarterhour,country_hour,BE:17,90,15.027247162659476,21.76577928786318,-0.759037417689332
test,full_quarterhour,country_hour,BE:18,90,15.424225678996867,23.832872655002234,-4.9291932264672695
test,full_quarterhour,country_hour,BE:19,90,30.839449807349986,62.86701093882661,-12.678061729025684
test,full_quarterhour,country_hour,BE:20,90,42.02014934963466,96.46499209937036,-13.222274607238276
test,full_quarterhour,country_hour,BE:21,90,35.71910272693165,92.71306680427585,-10.296725561766028
test,full_quarterhour,country_hour,BE:22,90,22.199115562899856,58.759280171668195,-4.309580827501587
test,full_quarterhour,country_hour,BE:23,90,13.855800126370246,26.39008967407118,-1.2690003408165749
test,full_quarterhour,country_negative,BE,73,4.675106571150041,6.94707408375881,3.557547286970335
test,full_quarterhour,country_train_q95,BE,992,20.13475921610145,50.760523738169816,-7.561986116183582
test,full_quarterhour,country,DE,2160,13.49708572942078,29.37000871362763,-2.756634677321609
test,full_quarterhour,country_hour,DE:00,90,7.869245059621622,10.860756016952179,-0.7159855219836925
test,full_quarterhour,country_hour,DE:01,90,7.269299596231696,10.343871736311755,-0.8610813048165328
test,full_quarterhour,country_hour,DE:02,90,7.444988086793979,10.850344111636753,-0.8142837809934586
test,full_quarterhour,country_hour,DE:03,90,7.732081323242067,10.828984539383603,-1.2790335583969665
test,full_quarterhour,country_hour,DE:04,90,8.06961615654222,10.951957635697473,-0.5637001420575609
test,full_quarterhour,country_hour,DE:05,90,8.293323966067016,10.952444191227737,-1.1481720789702028
test,full_quarterhour,country_hour,DE:06,90,9.366594769986817,12.65389606051554,-1.8124605225878583
test,full_quarterhour,country_hour,DE:07,90,10.62602388262101,13.93138077898119,-3.37148684125756
test,full_quarterhour,country_hour,DE:08,90,11.599968075488889,15.64242723999496,-2.8307296295927817
test,full_quarterhour,country_hour,DE:09,90,11.631907123496859,16.37819715356094,0.0760825564815798
test,full_quarterhour,country_hour,DE:10,90,11.858717037753093,15.944070764042031,0.5464258868865707
test,full_quarterhour,country_hour,DE:11,90,12.751525086689119,18.245895209351144,0.2410664483377094
test,full_quarterhour,country_hour,DE:12,90,11.982538588762658,16.278179854738678,-3.05976427598923
test,full_quarterhour,country_hour,DE:13,90,10.051559613416062,14.8541855364807,-1.6631800946724007
test,full_quarterhour,country_hour,DE:14,90,10.667456173810423,16.737765244930927,-2.5138552149102362
test,full_quarterhour,country_hour,DE:15,90,11.279424687264422,16.777230183660983,-2.842603052525738
test,full_quarterhour,country_hour,DE:16,90,13.503723002882326,18.606767168045508,1.1689050558694793
test,full_quarterhour,country_hour,DE:17,90,14.404538862906909,19.31607786697352,-0.49018324122755974
test,full_quarterhour,country_hour,DE:18,90,15.934043468340608,24.651507742886917,-6.253764307888206
test,full_quarterhour,country_hour,DE:19,90,30.55104640770787,66.17428682713424,-15.341410619711139
test,full_quarterhour,country_hour,DE:20,90,36.464739326393286,77.08476584762103,-12.205557285000472
test,full_quarterhour,country_hour,DE:21,90,27.176577175971342,65.19315363592005,-7.037021251760606
test,full_quarterhour,country_hour,DE:22,90,16.89223885755664,36.66843122866162,-2.753609398332431
test,full_quarterhour,country_hour,DE:23,90,10.508881176551796,16.06655856296338,-0.6338300806193166
test,full_quarterhour,country_negative,DE,165,4.9469891187214605,7.46924337687673,2.878672721152053
test,full_quarterhour,country_train_q95,DE,548,22.22698070868096,52.28228826176709,-10.71048929364208
test,full_quarterhour,country,FR,2160,13.173828041854295,19.518169641289564,0.3001226687763377
test,full_quarterhour,country_hour,FR:00,90,9.08058192399441,17.006021073903092,0.35270783454100074
test,full_quarterhour,country_hour,FR:01,90,8.012820183905742,13.11839121090414,-0.3880673597015036
test,full_quarterhour,country_hour,FR:02,90,9.778432289474644,14.097586288429452,0.658344797690981
test,full_quarterhour,country_hour,FR:03,90,10.882758202099046,17.114008853194903,1.766922290708569
test,full_quarterhour,country_hour,FR:04,90,10.725759779234686,16.863143184632467,1.7558639544451056
test,full_quarterhour,country_hour,FR:05,90,10.911344870531005,17.60110683821035,1.9648432360022174
test,full_quarterhour,country_hour,FR:06,90,11.844004090431136,17.011471019589035,0.6434826170052763
test,full_quarterhour,country_hour,FR:07,90,13.491886152596445,17.85404372646092,-0.6953179171868078
test,full_quarterhour,country_hour,FR:08,90,13.59966460146919,18.765576174002863,-0.48900320423247445
test,full_quarterhour,country_hour,FR:09,90,12.798867752200895,17.240432775669625,0.5268336721252754
test,full_quarterhour,country_hour,FR:10,90,15.264004352708572,21.470285633550617,2.0573717028235388
test,full_quarterhour,country_hour,FR:11,90,14.74520391604659,20.22845317064607,1.2262759501045988
test,full_quarterhour,country_hour,FR:12,90,13.019055326547507,18.536643699244635,-1.855756042053541
