zone,grouping,group,model,n,mae,rmse,bias
FR,hour,14,nyx,350,13.304064791672761,33.03818349434003,0.8475708083768781
FR,hour,14,storm,350,12.263441871428572,29.244508150658216,2.5888571799999993
FR,hour,14,chronos,350,14.526146553962857,35.35530232274213,4.345226704037142
FR,hour,14,residual,350,13.490556224277004,33.50702463010992,0.7750227864682281
FR,hour,15,nyx,350,11.665578834743354,20.259694963875575,-0.549609015359776
FR,hour,15,storm,350,10.304548931428572,17.032088406146638,1.8804344799999997
FR,hour,15,chronos,350,13.045303245285714,21.906462658347042,3.001067667114285
FR,hour,15,residual,350,11.672463407999494,20.645440006299864,-0.2471729973236624
FR,hour,16,nyx,350,11.349852989795735,15.908700130237527,-0.47492213096417735
FR,hour,16,storm,350,10.535572805714287,15.62366018081614,0.8342101885714285
FR,hour,16,chronos,350,12.78694988557143,16.849618877069457,1.5505523584285714
FR,hour,16,residual,350,11.342897139167345,16.005006215024835,-0.46884115503509993
FR,hour,17,nyx,350,11.75361231233319,16.249353261563193,-0.2712192169752581
FR,hour,17,storm,350,10.727933082857142,15.457661735551916,-4.423001877142858
FR,hour,17,chronos,350,12.931348819457144,17.437759062608855,0.5247098139257139
FR,hour,17,residual,350,11.782808099184237,16.42382897213913,-0.6663637094238344
FR,hour,18,nyx,350,13.175540231839399,17.62624155482629,-0.6536446366559087
FR,hour,18,storm,350,14.820800199999999,20.68505767942227,-9.078733342857143
FR,hour,18,chronos,350,13.879823379714285,18.417872962160253,-1.2061857728571432
FR,hour,18,residual,350,13.155736892348626,17.684475488980357,-1.1825800300195395
FR,hour,19,nyx,350,15.01834627790323,21.0581324925208,-1.272723402687995
FR,hour,19,storm,350,15.882362525714285,22.31793149643609,-8.56612288
FR,hour,19,chronos,350,15.721214324285715,21.737238906311674,-2.5125498842857152
FR,hour,19,residual,350,15.289028202001978,21.058673019433147,-1.5490791561666297
FR,hour,20,nyx,350,14.28195295754402,20.58794321135532,-0.44157661151595723
FR,hour,20,storm,350,14.185266585714286,19.75929317045443,-2.180691905714286
FR,hour,20,chronos,350,14.877794382857145,20.973198406999526,-1.1838720571428578
FR,hour,20,residual,350,14.565452621824743,20.704566642377323,-0.7406881511748417
FR,hour,21,nyx,350,13.208857907942905,17.98030457021025,-0.2196650489450558
FR,hour,21,storm,350,12.954371725714287,17.684120801679448,-0.8537304857142862
FR,hour,21,chronos,350,13.771912074285714,18.55402294612808,-0.28991675428571495
FR,hour,21,residual,350,13.319036781246242,18.14808285032151,-0.36585576129367225
FR,hour,22,nyx,350,12.345748060571566,16.632709370399773,-2.3623099300073505
FR,hour,22,storm,350,12.602016165714286,17.819031877982848,-5.4999484
FR,hour,22,chronos,350,12.654143262857142,17.182453927965827,-3.0683719828571427
FR,hour,22,residual,350,12.449770744005143,16.759548800540912,-2.344752920490663
FR,hour,23,nyx,350,12.367950255815007,16.293102666881133,0.5165022733197291
FR,hour,23,storm,350,11.925985545714287,16.640355481248466,2.4213935399999995
FR,hour,23,chronos,350,12.696381240857143,17.135838127749114,-0.22785651514285712
FR,hour,23,residual,350,12.48719752297232,16.50641188727038,0.35498723851848135
FR,season,DJF,nyx,2160,9.261833478996595,12.502222668293303,1.1877731518150227
FR,season,DJF,storm,2160,8.561860802777778,11.42760334510013,0.6525130546296296
FR,season,DJF,chronos,2160,9.782643443145371,13.233667283610096,1.1145940607620368
FR,season,DJF,residual,2160,9.469693773548947,12.789892649304212,1.4188687147982413
FR,season,JJA,nyx,2208,13.288745371153311,18.95867896979515,-0.9553100982127448
FR,season,JJA,storm,2208,12.274202027173912,18.09489848835115,-4.362645859601449
FR,season,JJA,chronos,2208,14.332494655840126,19.983297323004503,0.7665627414923003
FR,season,JJA,residual,2208,13.303873268948493,19.050905617359888,-1.1595982896803398
FR,season,MAM,nyx,2207,15.070884885311893,26.87168219167344,-0.956498002469193
FR,season,MAM,storm,2207,16.038833877208884,26.46506458870983,-5.6711018183053925
FR,season,MAM,chronos,2207,16.442074690845036,28.754562991045777,-0.3247729666746716
FR,season,MAM,residual,2207,15.232819518137882,27.2749845098751,-0.9853493847211386
FR,season,SON,nyx,1824,9.812076559785417,12.950289025675147,-0.33387542192176695
FR,season,SON,storm,1824,10.124465440789473,13.71820544022921,2.501345938596491
FR,season,SON,chronos,1824,10.303391537613487,13.560779145168217,-0.5255217291266449
FR,season,SON,residual,1824,10.03445528450518,13.126100296817443,-0.9113802997202886
FR,regime,negative,nyx,566,13.316453284159966,40.132521955054756,2.301694651403026
FR,regime,negative,storm,566,12.394299459363957,35.47853740230256,5.963867208480565
FR,regime,negative,chronos,566,16.292611939791524,43.807654473368736,7.60107899545583
FR,regime,negative,residual,566,13.046857890850257,40.69246518439628,3.5230357472787417
FR,regime,upper95_train,nyx,1247,13.928862843463447,19.65504306721933,-6.653687407729224
FR,regime,upper95_train,storm,1247,13.94725033680834,19.99946171744527,-10.18397221331195
FR,regime,upper95_train,chronos,1247,13.797405260625501,19.87794031562945,-7.9050693985565355
FR,regime,upper95_train,residual,1247,13.87246399122454,19.59193544460701,-6.877032284465226
FR,regime,upper99_train,nyx,427,16.290532677404638,24.80908968892647,-9.41802434877887
FR,regime,upper99_train,storm,427,16.598704028103047,23.31815962612735,-12.79599748946136
FR,regime,upper99_train,chronos,427,16.0807531381733,24.940493990815618,-10.99258231850117
FR,regime,upper99_train,residual,427,16.38505557344608,24.688618459466717,-10.16728242107685
NL,all,all,nyx,8399,10.970220973913817,22.38626103457852,-0.7364757943659032
NL,all,all,storm,8399,10.81205348339088,20.526753396391776,-1.490499125014883
NL,all,all,chronos,8399,12.08509460852006,24.071026151183197,-0.5829475804995832
NL,all,all,residual,8399,11.018661155563489,22.474518209887552,-0.9434153957781382
NL,split,test,nyx,1800,13.545241568487747,33.1176709086229,-2.318830691393468
NL,split,test,storm,1800,12.092669613888887,28.718359541927267,-2.4372471916666663
NL,split,test,chronos,1800,15.012700783044444,35.128578372985594,-1.0792028286222224
NL,split,test,residual,1800,13.585352603318036,33.31608374577601,-2.5060598608620768
NL,split,train,nyx,4320,9.502989126690544,15.4091895449729,-0.10208482564670592
NL,split,train,storm,4320,9.302668028935186,14.148868566879832,0.8838893340277777
NL,split,train,chronos,4320,10.384394319018519,16.593635654701558,-1.07175242005
NL,split,train,residual,4320,9.570931393027049,15.441055209145667,-0.12000575730747384
NL,split,validation,nyx,2279,11.71765603743794,23.033977963875543,-0.6892314636143959
NL,split,validation,storm,2279,12.661740244405442,22.846341159928905,-5.243553808249232
NL,split,validation,chronos,2279,12.996605857534005,25.273957454575296,0.735567712821413
NL,split,validation,residual,2279,11.735707214448636,23.08422228806838,-1.270036545862464
NL,hour,0,nyx,350,6.454509982929036,9.427883827912646,-0.525719336421615
NL,hour,0,storm,350,8.409627117142856,11.526670135515985,-2.34513278
NL,hour,0,chronos,350,6.602947972285713,9.496229797770097,0.01182159171428635
NL,hour,0,residual,350,6.48806152049078,9.433663466024088,-0.6242961517098942
NL,hour,1,nyx,350,6.224344996037428,9.024622216236237,-0.7007496938643158
NL,hour,1,storm,350,7.7710272457142855,10.892953242299285,-2.5608136342857137
NL,hour,1,chronos,350,6.713349562142856,9.62156562907693,0.27021532106857216
NL,hour,1,residual,350,6.25137221204613,9.032483036875671,-0.5580418117933947
NL,hour,2,nyx,349,6.4600751520054,9.38305833617421,-0.9746173497063342
NL,hour,2,storm,349,7.621489561604585,10.487794966815258,-2.4219017335243547
NL,hour,2,chronos,349,6.980011923782236,10.021286689931353,0.1095643048710606
NL,hour,2,residual,349,6.443258158818643,9.316310857681863,-0.6483172189124065
NL,hour,3,nyx,350,6.710807699211765,9.581624222811639,-0.8170780832947888
NL,hour,3,storm,350,7.585504754285713,10.284449134219209,-2.186549388571429
NL,hour,3,chronos,350,7.156254719742857,10.297008971737252,0.21571837802857066
NL,hour,3,residual,350,6.654462625898818,9.540228038839642,-0.49381191366661303
NL,hour,4,nyx,350,6.883424005714204,10.18282266226333,-0.3275951050357862
NL,hour,4,storm,350,7.611352788571428,10.635586257204336,-2.072436451428571
NL,hour,4,chronos,350,7.338718888571428,10.798126019800158,0.4003804668571435
NL,hour,4,residual,350,6.785737399520471,10.221411358139749,-0.15355458002685038
NL,hour,5,nyx,350,7.085869522749122,10.441732174000624,0.6646882738888279
NL,hour,5,storm,350,7.808966039999999,10.464741435202647,-1.7992122685714282
NL,hour,5,chronos,350,7.344630797714287,10.750130619048532,0.8864417462857148
NL,hour,5,residual,350,7.073585865054493,10.496956428894666,0.5631623554247646
NL,hour,6,nyx,350,8.839776968030453,12.694476974131566,0.6398878975867858
NL,hour,6,storm,350,8.937132131428571,12.23911222990407,-1.7797403028571428
NL,hour,6,chronos,350,9.202881315428572,13.450267661470583,-0.40819978399999884
NL,hour,6,residual,350,8.856009819796641,12.812909039152483,0.24422172126885017
NL,hour,7,nyx,350,10.563733017297174,16.785005998979333,0.9063729262761226
NL,hour,7,storm,350,10.299786471428572,15.070885754047653,-1.9165378257142862
NL,hour,7,chronos,350,10.850134367428572,17.37395515064785,-0.8490481674285709
NL,hour,7,residual,350,10.683357621392087,16.92518740756567,0.6221481271407371
NL,hour,8,nyx,350,11.13913573883237,16.226092701168252,-0.5880332042102787
NL,hour,8,storm,350,11.325608465714284,15.348137753408903,-3.8032282200000007
NL,hour,8,chronos,350,12.436765827714288,17.837297555231746,-1.9336364180000003
NL,hour,8,residual,350,11.358855936979944,16.377570362298027,-0.6431033355064666
NL,hour,9,nyx,350,11.241384006133243,15.660109521645538,-0.46490542896515535
NL,hour,9,storm,350,11.26880336,15.216529581039541,-4.32945084
NL,hour,9,chronos,350,12.972500327428573,17.600662887335215,-0.2208615988571426
NL,hour,9,residual,350,11.392176123109598,15.771949131392203,-0.4725469193402392
NL,hour,10,nyx,350,10.892005176190084,15.135614526608212,-0.08355213574348125
NL,hour,10,storm,350,10.521096205714286,14.822547891587018,-3.9888715542857147
NL,hour,10,chronos,350,13.454852394085714,17.840074173289477,1.0849457803714286
NL,hour,10,residual,350,10.933730236763642,15.294070466338253,-0.16717758292692703
NL,hour,11,nyx,350,11.979973665280964,17.19381758404751,-0.2925448799656239
NL,hour,11,storm,350,10.66090294857143,15.92289407701531,-3.0669262571428564
NL,hour,11,chronos,350,13.97293444685714,19.06706894583372,1.4928768977142863
NL,hour,11,residual,350,12.01475177157397,17.32820803618891,-0.6566558636279245
NL,hour,12,nyx,350,12.815513058260382,22.47817721684489,-0.500350675072794
NL,hour,12,storm,350,12.144052559999997,22.4055910461031,-2.944970531428571
NL,hour,12,chronos,350,14.712782390428574,24.92261959069433,1.7931247150000003
NL,hour,12,residual,350,12.784845013826994,22.47152590903066,-1.039589280304046
NL,hour,13,nyx,350,13.66524441682863,31.71123859310266,0.7868280931717204
NL,hour,13,storm,350,13.169479939999999,30.99699639463903,-0.9117913000000006
NL,hour,13,chronos,350,15.745472631999998,34.27110145958197,3.2614545079999995
NL,hour,13,residual,350,13.578012927264904,31.60028311112646,0.1311201887187208
NL,hour,14,nyx,350,13.638946803045009,31.544840642027363,1.09499469587947
NL,hour,14,storm,350,13.619197437142859,29.9789112039453,-1.3342059914285713
NL,hour,14,chronos,350,15.837506553142859,33.89813716186255,3.2840262237714284
NL,hour,14,residual,350,13.529130727434708,31.41145148529014,0.4698406075416902
NL,hour,15,nyx,350,11.806951619784943,19.37399812882753,0.204853897413683
NL,hour,15,storm,350,12.045807768571429,19.400537143575963,-1.6705929514285716
NL,hour,15,chronos,350,14.06726759502857,22.30589895548311,1.9701551386857146
NL,hour,15,residual,350,11.834142185237699,19.380753567367194,-0.22987381823017422
NL,hour,16,nyx,350,11.697567817491485,16.60986977480112,-1.0670728266967262
NL,hour,16,storm,350,10.664899717142855,15.529894278686921,-1.9841121114285716
NL,hour,16,chronos,350,13.89684177045714,19.2577294350207,-0.2630525009714285
NL,hour,16,residual,350,11.853512043146859,16.717982591443874,-1.3709963764543602
NL,hour,17,nyx,350,12.636777950456095,18.491036617817223,-1.5979010852490696
NL,hour,17,storm,350,12.50257968285714,21.591061292667973,0.6171960428571427
NL,hour,17,chronos,350,14.22796397857143,21.38749837215326,-2.0936976540000005
NL,hour,17,residual,350,12.643442582172279,18.528860904362112,-1.6130163642036255
NL,hour,18,nyx,350,13.544190959863522,22.53371947797779,-2.117011779018696
NL,hour,18,storm,350,12.657168554285716,18.76124114244159,-1.7153335714285725
NL,hour,18,chronos,350,14.843233914285715,24.700082555842506,-4.055702417142858
NL,hour,18,residual,350,13.62109788318952,22.599831781475977,-2.207478123324278
NL,hour,19,nyx,350,16.802753511991625,35.575639309508716,-3.6097717126469653
NL,hour,19,storm,350,14.658274965714286,23.57480675677361,-1.4186335371428562
NL,hour,19,chronos,350,17.87211715714286,36.9974567596002,-5.46817214
NL,hour,19,residual,350,16.901139025577628,35.78594527303237,-3.732136545447219
NL,hour,20,nyx,350,17.156787088917262,45.107676431334646,-3.5592116686394384
NL,hour,20,storm,350,15.485446185714286,37.189119054517064,2.9014242428571406
NL,hour,20,chronos,350,18.080103974285713,47.66304395440619,-5.646983191428573
NL,hour,20,residual,350,17.37812719968976,45.38818285068417,-3.689414157507756
NL,hour,21,nyx,350,14.850370646629822,43.06239476437808,-3.278549248433411
NL,hour,21,storm,350,13.45514967714286,39.856989012527904,3.0173538371428563
NL,hour,21,chronos,350,15.130054899714285,45.204907254516826,-4.754676523142858
NL,hour,21,residual,350,15.137719906025179,43.29436831035759,-3.5807809206554766
NL,hour,22,nyx,350,10.903925979117417,25.190050081024648,-2.3241353044506723
NL,hour,22,storm,350,10.471076837142858,25.148752505519813,0.2907903800000002
NL,hour,22,chronos,350,11.164164955142857,26.731334639899565,-3.343686313428572
NL,hour,22,residual,350,10.984386768378023,25.373043455416873,-2.907204956161591
NL,hour,23,nyx,350,9.278347460214444,13.82596169858741,0.8550742639730357
NL,hour,23,storm,350,8.785737288571427,12.130239169832732,1.6490365971428569
NL,hour,23,chronos,350,9.424192290571428,14.538826717737583,0.2682283094285711
NL,hour,23,residual,350,9.253879600144275,14.07633565027858,0.11637655867735183
NL,season,DJF,nyx,2160,7.814552479286057,12.141390212860587,0.9571039074342513
NL,season,DJF,storm,2160,8.500325599074074,12.67956725612331,1.844362678703704
NL,season,DJF,chronos,2160,8.216440474768518,12.760345031519591,0.05222199328703707
NL,season,DJF,residual,2160,7.809929504352835,12.059950801507789,1.3071682426937796
NL,season,JJA,nyx,2208,13.039842110111836,30.684843476983996,-1.6266231047213684
NL,season,JJA,storm,2208,12.223791105978261,27.086986075373694,-3.4613011784420293
NL,season,JJA,chronos,2208,14.62175646562953,32.80390085472149,-0.5003873187001814
NL,season,JJA,residual,2208,13.06507162795236,30.8743209917919,-1.8965177378757543
NL,season,MAM,nyx,2207,12.354277870503063,23.8894700866253,-1.8830223246339262
NL,season,MAM,storm,2207,12.753646517897598,23.019195703694397,-4.298082542365202
NL,season,MAM,chronos,2207,13.512272382279113,25.909961923414787,-0.449239147852288
NL,season,MAM,residual,2207,12.429070679213476,23.940541965404613,-2.5088036400408216
NL,season,SON,nyx,1824,10.527187480985244,17.399268973111248,-0.27718780221784384
NL,season,SON,storm,1824,9.491395441885965,14.848641035079996,0.3431445372807012
NL,season,SON,chronos,1824,11.868845815603068,18.981164715084955,-1.5968477166206139
NL,season,SON,residual,1824,10.634676629732825,17.499273834920317,-0.5607393171926469
NL,regime,negative,nyx,426,15.831571966445232,41.64800563142114,3.6303786131874594
NL,regime,negative,storm,426,14.832226335680751,40.15595012235834,3.0267390539906103
NL,regime,negative,chronos,426,19.988677996178406,46.077728263674146,8.397110226694835
NL,regime,negative,residual,426,15.46396960397868,41.59089684974972,2.8319648244255773
NL,regime,upper95_train,nyx,919,23.226153199574085,49.89174939928575,-11.850939503227481
NL,regime,upper95_train,storm,919,20.329055521218717,42.77513298226193,-6.343773852013059
NL,regime,upper95_train,chronos,919,25.21821736126224,53.21355425959781,-17.131818536452666
NL,regime,upper95_train,residual,919,23.573910719432757,50.21205731351383,-12.78674834088297
NL,regime,upper99_train,nyx,105,95.78606824027328,134.77451088107205,-74.47297084140541
NL,regime,upper99_train,storm,105,67.53522531428571,112.10384854572182,-18.40316923809524
NL,regime,upper99_train,chronos,105,106.79718228571429,144.8382527577098,-91.64214038095238
NL,regime,upper99_train,residual,105,96.72681951271674,135.6950034587763,-75.77273665593549
