series,day,cutoff_time_utc,raw_timestamp,value
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 05:30:00+00:00,121.309
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 05:45:00+00:00,300.249
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:00:00+00:00,590.64
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:15:00+00:00,975.787
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:30:00+00:00,1397.415
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:45:00+00:00,1861.515
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:00:00+00:00,2342.219
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:15:00+00:00,2848.974
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:30:00+00:00,3374.613
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:45:00+00:00,3920.156
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:00:00+00:00,4309.868
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:15:00+00:00,4687.12
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:30:00+00:00,5037.416
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:45:00+00:00,5360.632
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:00:00+00:00,5736.361
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:15:00+00:00,6022.416
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:30:00+00:00,6324.17
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:45:00+00:00,6573.194
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:00:00+00:00,6784.634
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:15:00+00:00,6983.125
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:30:00+00:00,7073.64
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:45:00+00:00,7095.572
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:00:00+00:00,7143.675
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:15:00+00:00,7072.089
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:30:00+00:00,7047.88
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:45:00+00:00,6854.695
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:00:00+00:00,6796.755
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:15:00+00:00,6494.427
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:30:00+00:00,6368.532
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:45:00+00:00,5993.648
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:00:00+00:00,5820.388
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:15:00+00:00,5499.229
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:30:00+00:00,5155.873
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:45:00+00:00,4799.639
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:00:00+00:00,4433.871
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:15:00+00:00,3932.288
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:30:00+00:00,3686.948
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:45:00+00:00,3152.723
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:00:00+00:00,2911.721
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:15:00+00:00,2504.811
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:30:00+00:00,2115.363
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:45:00+00:00,1677.672
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:00:00+00:00,1373.168
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:15:00+00:00,1142.432
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:30:00+00:00,886.176
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:45:00+00:00,609.039
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:00:00+00:00,417.477
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:15:00+00:00,221.274
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:30:00+00:00,88.64
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:45:00+00:00,18.202
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:00:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:15:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:30:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:45:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:00:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:15:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:30:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:45:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:00:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:15:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:30:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:45:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:00:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:15:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:30:00+00:00,0.0
23259,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:45:00+00:00,0.0
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 00:00:00,7527.96
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 00:15:00,7512.25
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 00:30:00,7500.72
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 00:45:00,7479.96
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 01:00:00,7500.04
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 01:15:00,7503.95
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 01:30:00,7464.86
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 01:45:00,7450.25
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 02:00:00,7413.19
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 02:15:00,7403.63
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 02:30:00,7440.16
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 02:45:00,7488.18
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 03:00:00,7601.86
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 03:15:00,7652.43
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 03:30:00,7753.92
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 03:45:00,7868.47
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 04:00:00,8143.41
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 04:15:00,8339.38
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 04:30:00,8537.15
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 04:45:00,8670.2
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 05:00:00,8872.15
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 05:15:00,9058.28
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 05:30:00,9290.83
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 05:45:00,9477.02
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:00:00,9757.06
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:15:00,9929.71
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:30:00,10106.85
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 06:45:00,10310.24
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:00:00,10381.33
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:15:00,10458.27
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:30:00,10549.56
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 07:45:00,10630.57
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:00:00,10507.19
